Run	Assay Type	BioSample	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	Bytes	AvgSpotLen	Bases	BioProject	create_date	version	Library Name	Collection_Date	geo_loc_name_country	geo_loc_name_country_continent	Isolation_source	BioSampleModel	geo_loc_name	Year	Month	Date	isolation_source_categ	collection	species_identified
SRR11793770	WGS	SAMN14929157	UNIVERSITY OF PITTSBURGH	public	run.zq,sra,fastq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX8345755	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_966_1	SRP237703	194943276.0	267.0	421495178.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 7, Pop 1, Plank, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793771	WGS	SAMN14929156	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX8345754	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_997_5	SRP237703	217615928.0	302.0	501924000.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 9, Pop 2, Bio, Inc, Clone5	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793772	WGS	SAMN14929155	UNIVERSITY OF PITTSBURGH	public	run.zq,sra,fastq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX8345753	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_997_4	SRP237703	218979534.0	302.0	503725732.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 9, Pop 2, Bio, Inc, Clone4	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793773	WGS	SAMN14929154	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	gs,s3,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX8345752	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_997_3	SRP237703	81065926.0	302.0	171406442.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 9, Pop 2, Bio, Inc, Clone3	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793774	WGS	SAMN14929153	UNIVERSITY OF PITTSBURGH	public	fastq,sra,run.zq	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX8345751	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_997_2	SRP237703	185799594.0	302.0	428424448.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 9, Pop 2, Bio, Inc, Clone2	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793775	WGS	SAMN14929152	UNIVERSITY OF PITTSBURGH	public	fastq,sra,run.zq	s3,gs,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX8345750	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_997_1	SRP237703	218649956.0	302.0	506350414.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 9, Pop 2, Bio, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793776	WGS	SAMN14929151	UNIVERSITY OF PITTSBURGH	public	sra,fastq,run.zq	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	SRX8345749	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_947_5	SRP237703	121809750.0	302.0	245336344.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 6, Pop 2, Plank, Inc, Clone5	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793778	WGS	SAMN14929150	UNIVERSITY OF PITTSBURGH	public	run.zq,sra,fastq	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX8345747	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_947_4	SRP237703	162429732.0	302.0	331330542.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 6, Pop 2, Plank, Inc, Clone4	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793779	WGS	SAMN14929149	UNIVERSITY OF PITTSBURGH	public	sra,run.zq,fastq	s3,ncbi,gs	ncbi.public,s3.us-east-1,gs.US	SRX8345746	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_947_3	SRP237703	491721874.0	302.0	1142815716.0	PRJNA595915	2020-05-14T21:39:00Z	1.0	Day 6, Pop 2, Plank, Inc, Clone3	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793780	WGS	SAMN14929148	UNIVERSITY OF PITTSBURGH	public	fastq,sra,run.zq	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX8345745	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_947_2	SRP237703	293690499.0	302.0	677442474.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 6, Pop 2, Plank, Inc, Clone2	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793781	WGS	SAMN14929147	UNIVERSITY OF PITTSBURGH	public	run.zq,sra,fastq	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX8345744	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_947_1	SRP237703	105102200.0	302.0	241884182.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 6, Pop 2, Plank, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793782	WGS	SAMN14929146	UNIVERSITY OF PITTSBURGH	public	run.zq,fastq,sra	ncbi,s3,gs	ncbi.public,gs.US,s3.us-east-1	SRX8345743	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_936_4	SRP237703	261130201.0	302.0	603593810.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 4, Pop 1, Bio, Inc, Clone4	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793783	WGS	SAMN14929145	UNIVERSITY OF PITTSBURGH	public	run.zq,sra,fastq	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX8345742	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_936_3	SRP237703	171837982.0	302.0	398289680.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 4, Pop 1, Bio, Inc, Clone3	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793784	WGS	SAMN14929144	UNIVERSITY OF PITTSBURGH	public	sra,run.zq,fastq	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX8345741	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_936_2	SRP237703	220842380.0	302.0	509969280.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 4, Pop 1, Bio, Inc, Clone2	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793785	WGS	SAMN14929143	UNIVERSITY OF PITTSBURGH	public	sra,run.zq,fastq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX8345740	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_936_1	SRP237703	201414856.0	302.0	465437568.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 4, Pop 1, Bio, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793786	WGS	SAMN14929142	UNIVERSITY OF PITTSBURGH	public	run.zq,fastq,sra	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX8345739	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_917_5	SRP237703	57156954.0	302.0	132366298.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 3, Pop 2, Bio, Inc, Clone5	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793787	WGS	SAMN14929141	UNIVERSITY OF PITTSBURGH	public	run.zq,fastq,sra	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX8345738	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_917_4	SRP237703	197482653.0	302.0	458814708.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 3, Pop 2, Bio, Inc, Clone4	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793789	WGS	SAMN14929140	UNIVERSITY OF PITTSBURGH	public	fastq,sra,run.zq	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX8345736	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_917_3	SRP237703	161687418.0	302.0	372985402.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 3, Pop 2, Bio, Inc, Clone3	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793790	WGS	SAMN14929139	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX8345735	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_917_2	SRP237703	233994540.0	302.0	538040180.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 3, Pop 2, Bio, Inc, Clone2	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793791	WGS	SAMN14929138	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX8345734	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_917_1	SRP237703	259080954.0	302.0	598847880.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 3, Pop 2, Bio, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793792	WGS	SAMN14929137	UNIVERSITY OF PITTSBURGH	public	sra,run.zq,fastq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX8345733	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1027_5	SRP237703	84213495.0	302.0	171130716.0	PRJNA595915	2020-05-14T21:37:00Z	1.0	Day 12, Pop 2, Plank, Inc, Clone5	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793793	WGS	SAMN14929136	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	s3,gs,ncbi	gs.US,ncbi.public,s3.us-east-1	SRX8345732	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1027_4	SRP237703	229525656.0	302.0	528869648.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 12, Pop 2, Plank, Inc, Clone4	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793794	WGS	SAMN14929135	UNIVERSITY OF PITTSBURGH	public	sra,run.zq,fastq	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX8345731	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1027_3	SRP237703	195181424.0	302.0	451771162.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 12, Pop 2, Plank, Inc, Clone3	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793795	WGS	SAMN14929134	UNIVERSITY OF PITTSBURGH	public	sra,fastq,run.zq	ncbi,gs,s3	s3.us-east-1,gs.US,ncbi.public	SRX8345730	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1027_2	SRP237703	175013387.0	302.0	396564958.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 12, Pop 2, Plank, Inc, Cone2	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793796	WGS	SAMN14929133	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX8345729	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1027_1	SRP237703	212271221.0	302.0	491912096.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 12, Pop 2, Plank, Inc, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793797	WGS	SAMN14929132	UNIVERSITY OF PITTSBURGH	public	fastq,run.zq,sra	ncbi,s3,gs	s3.us-east-1,gs.US,ncbi.public	SRX8345728	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1021_1	SRP237703	229903960.0	302.0	469833178.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 12, Pop 1, Plank, No AB, Clone1	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR11793798	WGS	SAMN14929131	UNIVERSITY OF PITTSBURGH	public	sra,fastq,run.zq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX8345727	NextSeq 500	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PA14	ILLUMINA	2020-05-14T00:00:00Z	MRS_1017_5	SRP237703	220398395.0	302.0	511063728.0	PRJNA595915	2020-05-14T21:38:00Z	1.0	Day 10, Pop 2, Bio, Inc, Clone5	2018-03-18	USA	North America	laboratory culture	Microbe\, viral or environmental	USA: Pittsburgh\, PA	2018.0		2018-03-18	evironmental	SRA	paeruginosa
SRR13063389	WGS	SAMN16805838	SOUTHERN UNIVERSITY OF SCIENCE AND TECHNOLOGY	public	fastq,sra,run.zq	ncbi,s3,gs	gs.US,s3.us-east-1,ncbi.public	SRX9511402	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PAO1	ILLUMINA	2020-12-31T00:00:00Z	P251L_DNA	SRP292628	873677579.0	300.0	2808975000.0	PRJNA678555	2020-11-15T20:57:00Z	1.0	C6W1P	2019-05-01	China	Asia		Microbe\, viral or environmental	China:Shen Zhen	2019.0		2019-05-01	evironmental	SRA	paeruginosa
SRR13063397	WGS	SAMN16805840	SOUTHERN UNIVERSITY OF SCIENCE AND TECHNOLOGY	public	sra,fastq,run.zq	gs,s3,ncbi	gs.US,s3.us-east-1,ncbi.public	SRX9511394	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PAO1	ILLUMINA	2020-12-31T00:00:00Z	Ancestor_DNA	SRP292628	809698335.0	300.0	2605388100.0	PRJNA678555	2020-11-15T20:57:00Z	1.0	C0PA	2019-05-01	China	Asia		Microbe\, viral or environmental	China:Shen Zhen	2019.0		2019-05-01	evironmental	SRA	paeruginosa
SRR13063398	WGS	SAMN16805839	SOUTHERN UNIVERSITY OF SCIENCE AND TECHNOLOGY	public	sra,run.zq,fastq	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX9511393	Illumina NovaSeq 6000	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa PAO1	ILLUMINA	2020-12-31T00:00:00Z	Q266stop_DNA	SRP292628	750395206.0	300.0	2418001500.0	PRJNA678555	2020-11-15T20:58:00Z	1.0	C6W6P	2019-05-01	China	Asia		Microbe\, viral or environmental	China:Shen Zhen	2019.0		2019-05-01	evironmental	SRA	paeruginosa
SRR13337508	WGS	SAMN17190530	INDIANA STATE DEPARTMENT OF HEALTH	public	sra,run.zq	s3,ncbi,gs	ncbi.public,gs.US,s3.us-east-1	SRX9764170	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-01-01T00:00:00Z	2020QG-00101	SRP074197	790366797.0	482.0	1200103490.0	PRJNA288601	2021-01-01T10:58:00Z	1.0	2020QG-00101	2020-07-30	USA	North America	sputum-Trachael aspirate	Microbe\, viral or environmental	USA	2020.0		2020-07-30	evironmental	SRA	paeruginosa
SRR13337517	WGS	SAMN17190522	INDIANA STATE DEPARTMENT OF HEALTH	public	run.zq,sra	gs,s3,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX9764161	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-01-01T00:00:00Z	2020QG-00093	SRP074197	237194354.0	490.0	895469131.0	PRJNA288601	2023-05-20T02:35:00Z	2.0	2020QG-00093	2020-06-26	USA	North America	urine	Microbe\, viral or environmental	USA	2020.0		2020-06-26	human	SRA	paeruginosa
SRR16282264	WGS	SAMN21530348	NANKAI UNIVERSITY	public	run.zq,fastq,sra	s3,gs,ncbi	ncbi.public,gs.US,s3.us-east-1	SRX12561563	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P5D9	SRP340677	1472807720.0	300.0	4546416600.0	PRJNA764577	2021-10-10T00:21:00Z	1.0	P5D9	2020-09-10	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-10	evironmental	SRA	paeruginosa
SRR16282265	WGS	SAMN21530347	NANKAI UNIVERSITY	public	sra,run.zq,fastq	gs,ncbi,s3	s3.us-east-1,gs.US,ncbi.public	SRX12561562	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P5D5	SRP340677	1020176861.0	245.0	3083102850.0	PRJNA764577	2021-10-18T09:10:00Z	1.0	P5D5	2020-09-06	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-06	evironmental	SRA	paeruginosa
SRR16282266	WGS	SAMN21530346	NANKAI UNIVERSITY	public	fastq,sra,run.zq	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12561561	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P5D4	SRP340677	1305537399.0	300.0	4096155300.0	PRJNA764577	2021-10-10T00:17:00Z	1.0	P5D4	2020-09-05	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-05	evironmental	SRA	paeruginosa
SRR16282267	WGS	SAMN21530345	NANKAI UNIVERSITY	public	fastq,run.zq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX12561560	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P5D2	SRP340677	992096690.0	300.0	3037138800.0	PRJNA764577	2021-10-10T00:17:00Z	1.0	P5D2	2020-09-03	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-03	evironmental	SRA	paeruginosa
SRR16282268	WGS	SAMN21530344	NANKAI UNIVERSITY	public	run.zq,fastq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX12561559	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P4D3	SRP340677	624425061.0	300.0	2002921800.0	PRJNA764577	2021-10-10T00:11:00Z	1.0	P4D3	2020-09-04	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-04	evironmental	SRA	paeruginosa
SRR16282269	WGS	SAMN21530343	NANKAI UNIVERSITY	public	fastq,run.zq,sra	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX12561558	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P3D7	SRP340677	504299691.0	300.0	1621517400.0	PRJNA764577	2021-10-10T00:11:00Z	1.0	P3D7	2020-09-08	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-08	evironmental	SRA	paeruginosa
SRR16282270	WGS	SAMN21530342	NANKAI UNIVERSITY	public	sra,run.zq,fastq	gs,s3,ncbi	s3.us-east-1,ncbi.public,gs.US	SRX12561557	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P2D9	SRP340677	483902573.0	300.0	1557031800.0	PRJNA764577	2021-10-10T00:12:00Z	1.0	P2D8	2020-09-10	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-10	evironmental	SRA	paeruginosa
SRR16282271	WGS	SAMN21530341	NANKAI UNIVERSITY	public	fastq,sra,run.zq	ncbi,gs,s3	gs.US,ncbi.public,s3.us-east-1	SRX12561556	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P1D5	SRP340677	1177977117.0	300.0	3890713500.0	PRJNA764577	2021-10-10T00:17:00Z	1.0	P1D5	2020-09-06	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-06	evironmental	SRA	paeruginosa
SRR16282272	WGS	SAMN21530340	NANKAI UNIVERSITY	public	run.zq,fastq,sra	s3,ncbi,gs	gs.US,s3.us-east-1,ncbi.public	SRX12561555	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	P1D3	SRP340677	1158595422.0	300.0	3837604200.0	PRJNA764577	2021-10-10T00:16:00Z	1.0	P1D3	2020-09-04	China	Asia		Microbe\, viral or environmental	China:Tianjin	2020.0		2020-09-04	evironmental	SRA	paeruginosa
SRR16282273	WGS	SAMN21530339	NANKAI UNIVERSITY	public	fastq,sra,run.zq	s3,gs,ncbi	s3.us-east-1,gs.US,ncbi.public	SRX12561554	Illumina MiniSeq	PAIRED	RANDOM PCR	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-12-31T00:00:00Z	NKPa-71	SRP340677	1048367261.0	300.0	3495805200.0	PRJNA764577	2021-10-10T00:15:00Z	1.0	71	2020-01-05	China	Asia		Microbe\, viral or environmental	China:Beijing	2020.0		2020-01-05	evironmental	SRA	paeruginosa
SRR13965473	WGS	SAMN18313851	UPHL_ID	public	sra,run.zq	ncbi,gs,s3	gs.US,s3.us-east-1,ncbi.public	SRX10343481	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-03-15T00:00:00Z	2021CK-00664	SRP074197	313254875.0	362.0	1154068431.0	PRJNA288601	2023-05-20T02:37:00Z	2.0	2021CK-00664	2020-03-02	USA	North America	urine	Pathogen.cl	USA	2020.0		2020-03-02	human	SRA	paeruginosa
SRR13965475	WGS	SAMN18313852	UPHL_ID	public	run.zq,sra	gs,ncbi,s3	ncbi.public,gs.US,s3.us-east-1	SRX10343479	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-03-15T00:00:00Z	2021CK-00665	SRP074197	352648679.0	348.0	1297538702.0	PRJNA288601	2023-05-20T02:37:00Z	2.0	2021CK-00665	2020-11-04	USA	North America	urine	Pathogen.cl	USA	2020.0		2020-11-04	human	SRA	paeruginosa
SRR13965488	WGS	SAMN18313884	UPHL_ID	public	sra,run.zq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	SRX10343466	Illumina MiSeq	PAIRED	RANDOM	GENOMIC	Pseudomonas aeruginosa	ILLUMINA	2021-03-15T00:00:00Z	2021CK-00718	SRP074197	457908835.0	482.0	1742249002.0	PRJNA288601	2023-05-20T02:38:00Z	2.0	2021CK-00718	2021-01-20	USA	North America	Wound/Abscess	Pathogen.cl	USA	2021.0		2021-01-20	human	SRA	paeruginosa
